FID,SMILES,frequency,org_FID
514,[5*]N[C@H]1CCCc2ccccc21,176,1505
515,[5*]N1CCNCC12CCCC2,176,1506
516,[16*]c1csc2cnccc12,176,1507
517,[14*]c1cc2c(s1)COC(C)(C)C2,176,1508
518,[1*]C(=O)C1NC(=O)Cc2ccccc21,175,1515
519,[4*]C[C@H](C)O,175,1517
520,[14*]c1cc(C)c2c(=O)[nH]c(=O)[nH]c2n1,175,1518
521,[7*]=Cc1ccc2ccccc2[n+]1C,174,1519
522,[15*]C1CC1C,174,1526
523,[14*]c1ccnc(C)n1,173,1527
524,[8*]CC[SH](=O)=O,172,1535
525,[4*]CC1CCc2cccnc21,170,1541
526,[5*]N1C[C@@H](C)C[C@@H](C)C1,170,1542
527,[15*]C1CC12CCC2,170,1544
528,[15*]C1C2=C(CCCC2=O)OC2=C1C(=O)CCC2,170,1546
529,[15*]C1(C)CC1,169,1550
530,[7*]=C1CCCC1,169,1551
531,[4*]CCCl,168,1554
532,[16*]c1ccc2c(c1)CNCC2,168,1557
533,[16*]c1ccc2c(c1)CCCN2,167,1558
534,[15*][C@@H]1CN2CCC1CC2,167,1559
535,[5*]N1CCN(N=Cc2ccccc2)CC1,166,1562
536,[7*]=Cc1c[nH]c2ccccc12,166,1568
537,[15*]C1CCCN(S(=O)(=O)N2CCOCC2)C1,165,1570
538,[15*]C1CCC1(C)C,165,1571
539,[15*][C@H]1C[C@@H]2CNC[C@H]1O2,165,1572
540,[7*]=Cc1cn[nH]c1,165,1576
541,[16*]c1c(C)ccc2nsnc12,164,1581
542,[16*]c1c[nH]c2cc(F)ccc12,163,1590
543,[16*]c1ccc2[nH]c3c(c2c1)CCC3,163,1591
544,[16*]c1cncc2[nH]ncc12,162,1592
545,[9*]n1cnc2oc(C)c(C)c2c1=O,162,1595
546,[16*]c1ccccc1C1=NCCO1,162,1597
547,[5*]N1CC[C@@]2(C1)NC(=O)NC2=O,161,1603
548,[16*]c1cc(C)sc1C,161,1604
549,[13*][C@H]1C[C@@H]2C[C@@H]2N1,161,1608
550,[16*]c1cc[nH]c(=O)c1,161,1611
551,[13*]C1CC(c2ccccc2)n2ncnc2N1,161,1612
552,[7*]=Cc1sc(=O)[nH]c1O,160,1613
553,[16*]c1cc2cccnc2n(C)c1=O,160,1614
554,[14*]c1nc2cc3c(cc2s1)OCCO3,160,1620
555,[16*]c1ccn(S(=O)(=O)c2ccccc2)c1,160,1621
556,[16*]c1ccc(Br)c(F)c1,160,1626
557,[8*]CCC(C)=O,159,1627
558,[16*]c1cnc2scc(C)n2c1=O,159,1628
559,[8*]CC1CCc2cccnc21,159,1631
560,[14*]c1nc2cccnc2o1,159,1635
561,[16*]c1cccc2c1SCCC2=O,159,1638
562,[9*]n1nc(C)c2c1CC(C)(C)CC2=O,157,1649
563,[5*]N1CCN(/N=C/c2ccccc2)CC1,157,1653
564,[16*]c1ccc(C2=NCCO2)cc1,157,1654
565,[16*]c1ccc(I)cc1F,156,1660
566,[13*]C1C=CC=CN1,156,1666
567,[5*]N1CC[C@H]2NCCOC[C@H]2C1,155,1676
568,[6*]C(=O)CCC=O,154,1677
569,[16*]c1csc2c1CC(C)(C)OC2(C)C,154,1678
570,[5*]N1CC2CCCC(C1)N2,153,1682
571,[13*][C@@H]1CCOC(C)(C)O1,153,1684
572,[5*]NC1=CC(=O)CC(C)(C)C1,153,1687
573,[16*]c1cc[nH+]c2ccccc12,153,1689
574,[10*]N1C(=O)c2ccncc2C1=O,152,1694
575,[5*]N1CCNCC1(C)C,152,1696
576,[14*]c1ncnc2nc(C)cc(C)c12,152,1701
577,[9*]n1ncc(=O)c2cc(F)ccc21,152,1703
578,[5*]N1CCNC(C)(C)C1,151,1714
579,[13*]C1SC(=C(C#N)C=O)NC1=O,151,1715
580,[5*]N1[C@H](C#N)C[C@@H]2C[C@@H]21,150,1717
581,[13*][C@H]1C[C@H](c2ccccc2)n2ncnc2N1,150,1718
582,[10*]N1CCCCCC1=O,150,1719
583,[5*]NC(=NC)N1CCNCC1,150,1722
584,[16*]c1cnc2ccc(Cl)nc2c1,150,1723
585,[7*]=Cc1ccccc1C,150,1724
586,[15*][C@@H]1C[C@H]2CNC[C@@H]1O2,149,1728
587,[15*]C1COc2ccccc2C1,149,1729
588,[7*]=C1SC(NC)=NC1=O,149,1730
589,[16*]c1c(Cl)cc(Cl)cc1Cl,149,1731
590,[15*]C1CCc2[nH]c(=O)ccc2C1,149,1732
591,[15*]C1CCNC(C)C1,149,1733
592,[14*]c1cc2c(=O)[nH]ncn2n1,149,1734
593,[16*]c1ccc2c(c1)C(=O)N(CC)c1ccccc1O2,149,1735
594,[5*]N[C@@H]1CCCc2[nH]c(=O)ccc21,149,1736
595,[14*]c1cn2ccccc2n1,149,1737
596,[15*]C1(C)CCNCC1,149,1741
597,[15*]C1CCN(C2=NC(=O)CS2)CC1,149,1743
598,[7*]=C1CSc2ccc(F)cc2C1=O,149,1744
599,[13*][C@@H]1C[C@H](c2ccccc2)n2ncnc2N1,148,1747
600,[14*]c1nc2c([nH]1)c(=O)[nH]c(=O)n2C,148,1755
601,[14*]c1nc2scnn2c1C#N,148,1756
602,[15*]C1CCSCC1,148,1757
603,[7*]=C(C)C=O,148,1758
604,[14*]c1nnc2cnccn12,147,1760
605,[14*]c1ccc(C#N)cn1,147,1763
606,[13*]C1OCCO1,146,1768
607,[1*]C(=O)S,145,1778
608,[14*]c1csc2nc(C)cc(=O)n12,145,1781
609,[13*][C@H]1COC(c2ccccc2)=N1,145,1784
610,[9*]n1cc(Br)cn1,144,1788
611,[13*]C1CCCN1C,144,1789
612,[14*]c1ncnc2c1c(Br)nn2C,144,1795
613,[4*]CC#Cc1ccccc1,143,1798
614,[13*][C@@H]1COC(c2ccccc2)=N1,143,1800
615,[16*]c1c(F)c(F)cc(F)c1F,143,1805
616,[16*]c1ccc2c(c1)NCCC2=O,143,1807
617,[4*]CCBr,143,1808
618,[15*]C1CC(C)(C)NC(C)(C)C1,142,1809
619,[16*]c1ccc2nc3ccccc3cc2c1,142,1810
620,[9*]n1c(=O)ncc2cc(Cl)ccc21,142,1817
621,[14*]c1nc2cc(Br)sc2c(=O)[nH]1,141,1820
622,[16*]c1cc([SH](=O)=O)ccc1Cl,141,1823
623,[10*]N1Cc2ccccc2O[C@H](C)C1=O,139,1839
624,[10*]N1Cc2ccccc2O[C@@H](C)C1=O,139,1842
625,[15*][C@@H]1C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2,139,1843
626,[15*][C@@H]1CCn2nccc2C1,139,1844
627,[16*]c1cc(C)ccc1Cl,138,1853
628,[14*]c1nc(N)nc2c1CNC2,138,1855
629,[13*][C@H]1S/C(=C(/C#N)C=O)NC1=O,138,1856
630,[4*]C1(C#N)CC1,138,1858
631,[16*]c1cc2c([nH]c1=O)CC(C)CC2=O,137,1865
632,[5*]N[C@@H]1CCc2ccccc21,137,1869
633,[9*]n1cc(C)c2ccccc21,137,1870
634,[16*]c1ccc(=O)n2c1CCCCC2,137,1871
635,[9*]n1c(O)c(C)[nH]c1=O,137,1876
636,[14*]c1n[nH]c2c1CCCC2,136,1877
637,[13*][C@@H]1Cn2nncc2CO1,136,1882
638,[5*]N1CCC2(CC1)NC(=O)c1ccc(Cl)cc1N2,136,1887
639,[16*]c1c(C)nc2sccn2c1=O,136,1889
640,[7*]=C1C(=O)Nc2ccc([SH](=O)=O)cc21,136,1891
641,[16*]c1cc2n(c(=O)c1)CCCCC2,135,1893
642,[14*]c1cccn1S(=O)(=O)c1ccc(C)cc1,135,1896
643,[5*]N1CCCN(C)CC1,134,1899
644,[8*]CN=C(N)N1CCC2(CCCCC2)C1,134,1905
645,[14*]c1sc(C)nc1C,134,1907
646,[14*]c1cc2c(=O)n3cccc(C)c3nc2s1,133,1917
647,[16*]c1cc2cccc3c2n(c1=O)CCC3,133,1920
648,[16*]c1cc2[nH]ccc(=O)c2cc1F,133,1921
649,[15*]C1CCC(=C)C1,133,1922
650,[13*][C@@H]1C[C@H]2CNC[C@H]2N1,133,1923
651,[9*]n1ncc2c1CCC2,133,1925
652,[14*]c1nn(C)c2c1COCC2,132,1929
653,[16*]c1csc2ccccc2c1=O,132,1934
654,[5*]N1Cc2ccccc2C1=NC=O,132,1936
655,[10*]N1C(=O)C2(CCCC2)NC(=O)C1C,132,1937
656,[14*]c1nn[nH]c1C,132,1940
657,[5*]N1C[C@H]2C[C@H]2C1,131,1944
658,[9*]n1ccc(=O)c2ccc(Cl)nc21,131,1945
659,[16*]c1c(O)c2cccc3c2n(c1=O)CCC3,131,1950
660,[8*]CCC1Cc2ccccc21,131,1953
661,[16*]c1cnc2sc(C)c(C)n2c1=O,131,1955
662,[16*]c1cc2cnccc2nc1C,131,1956
663,[10*]N1CC(=O)Nc2cc(Cl)ccc2C1=O,130,1962
664,[7*]=C1SC(c2ccc(C)cc2)=NC1=O,129,1971
665,[14*]c1c(C)sc2nccc(=O)n12,129,1972
666,[10*]N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,129,1974
667,[4*]CCCN,127,1990
668,[9*]n1nc2n(c1=O)C(C=O)CCC2,127,1991
669,[15*]C1C2CCN(CC2)C1C,127,1995
670,[16*]c1cccc([C@H]2CC(=O)Nc3[nH]ncc32)c1,127,1996
671,[14*]c1cc2nc(C)ncc2[nH]1,127,1998
672,[15*][C@@H]1CCCC[C@@H]1C,127,1999
673,[14*]c1cc(C)nn1C,127,2000
674,[15*][C@@H]1CC12CCC2,127,2002
675,[5*]N1CCC(C2(O)CC2)CC1,127,2003
676,[9*]n1c(N)[n+](C)c2ccccc21,126,2006
677,[16*]c1cccc(C2NCCc3ccccc32)c1,126,2008
678,[16*]c1cc2n(c(=O)c1)CCC2,125,2010
679,[7*]=Cc1ccc(Cl)c(Cl)c1,125,2012
680,[8*]C(N)C=O,125,2018
681,[1*]C(=O)CN1C(=O)CN(C)C(=O)c2ccccc21,124,2021
682,[14*]c1sc2nc3c(cc2c1N)CC(C)CC3,124,2022
683,[16*]c1c(C)sc2[nH]c(=O)[nH]c(=O)c12,124,2027
684,[5*]NC1CNC(=O)c2ccnn21,124,2029
685,[16*]c1ccc2c(c1)CNC(=O)[C@@H](C)O2,124,2030
686,[15*]C1(C)CCNC1,123,2039
687,[14*]c1cc2n(n1)[C@@H](N)CNC2=O,123,2043
688,[15*]C1COC(C)OC1,123,2045
689,[7*]=Cc1nn2cnnc2s1,123,2049
690,[14*]c1cc2n(n1)[C@H](N)CNC2=O,123,2050
691,[15*][C@H]1CCCC[C@@H]1C,122,2055
692,[5*]N1CCCSCC1,122,2058
693,[14*]c1cc2oc(Br)cc2n1C,122,2064
694,[14*]c1nnc2c(n1)[nH]c1ccc(C)cc12,122,2066
695,[14*]c1[nH]c(C)cc1C,122,2069
696,[14*]c1cc2n(n1)C[C@@H](C)N(C)C2=O,122,2073
697,[16*]c1ccc(Cl)c([SH](=O)=O)c1,122,2075
698,[16*]c1ccccc1S(C)(=O)=O,121,2080
699,[15*]C1CC(=O)N(C)C1,121,2082
700,[4*][C@H](C=O)C(C)C,121,2088
701,[16*]c1ccc2[nH]c(=O)[nH]c2c1,120,2093
702,[15*]C1CCc2n[nH]c(=O)cc2C1,120,2097
703,[5*]N1CCc2n[nH]cc2C1,120,2099
704,[14*]c1nnc2n1C(C=O)CC2,119,2104
705,[8*]C(C)CC=O,119,2107
706,[12*]S(=O)(=O)c1c(C)c(C)cc(C)c1C,119,2108
707,[4*]CC(C)=O,119,2111
708,[3*]OS(=O)(=O)C(F)(F)F,119,2112
709,[16*]c1ccncc1C,119,2114
710,[14*]c1cn2nc(C)sc2n1,119,2115
711,[14*]c1ncc2cccnc2c1O,119,2117
712,[15*]C1CNc2ccccc2C1=O,119,2118
713,[12*]S(=O)(=O)c1cccc(Cl)c1C,118,2119
714,[14*]c1nc2cnccc2n1C,118,2120
715,[13*]C1COC2(CCC(C)CC2)O1,118,2121
716,[7*]=C1SC(=O)NC1=Nc1ccccc1,118,2123
717,[5*]N1CCC(=O)c2cccc(C)c21,118,2125
718,[13*]C1C=CC(=O)O1,118,2126
719,[7*]=Cc1ccc(F)c(F)c1,118,2128
720,[9*]n1c(=O)[nH]c2ncccc2c1=O,117,2130
721,[14*]c1cc2c(=O)n3cccc(C)c3nc2n1C,117,2132
722,[1*]C(=O)CCC(C)C,117,2137
723,[10*]N1N=C(C)CC1=O,117,2140
724,[9*]n1c(=O)[nH]c2cccnc2c1=O,116,2142
725,[9*]n1c(=O)n(C)c2cccnc21,116,2146
726,[8*]CCC(F)(F)F,116,2147
727,[14*]c1sc2ccccc2c1Cl,116,2148
728,[14*]c1cc2nccc(Cl)c2s1,115,2151
729,[6*]C(=O)CCC,115,2152
730,[5*]NC1=NC[C@H](C)S1,115,2153
731,[5*]N1C[C@H](C2CC2)[C@@H](N)C1,115,2154
732,[15*]C1CC(=O)CC(=O)C1,115,2160
733,[15*][C@@H]1CC(=O)c2cn[nH]c2C1,115,2164
734,[14*]c1n[nH]c2ncncc12,115,2166
735,[7*]=C1C(=O)CCCC1=O,115,2167
736,[14*]c1ccc2sccc2n1,114,2175
737,[16*]c1cc2c3c(c1)[C@@H](C)C(=O)N3CCC2,114,2177
738,[16*]c1cc2c3c(c1)[C@H](C)C(=O)N3CCC2,114,2178
739,[16*]c1ccc2c(c1)N(C)C1CCCCN1C2=O,114,2180
740,[14*]c1nccn2cnnc12,113,2183
741,[14*]c1cn2ccnc2c(N)n1,113,2185
742,[15*][C@H]1CCC12CCOCC2,113,2187
743,[14*]c1nn2c(C=O)cnc2s1,113,2193
744,[5*]N1CCC(=O)c2cc(Cl)ccc21,112,2195
745,[13*]C1CCN1,112,2196
746,[16*]c1ccc2c(c1)N(C)[C@H]1CCCCN1C2=O,112,2197
747,[8*]CC1=NC(=O)C(C)S1,112,2198
748,[16*]c1cc2oc(=O)c3c(c2cc1Cl)CCCC3,112,2200
749,[14*]c1ncc2c[nH]nc2n1,112,2202
750,[16*]c1ccc2c(c1)N(C)[C@@H]1CCCCN1C2=O,112,2205
751,[14*]c1c2c(nn1C)CSC2,112,2209
752,[5*]N1CC=C(c2c[nH]c3ccc(F)cc23)CC1,112,2210
753,[7*]=C1C(=O)CC2CCC1N2C,111,2212
754,[14*]c1nc(N)c2c[nH]nc2n1,111,2215
755,[4*]CCC#N,111,2216
756,[14*]c1cccc(F)n1,111,2218
757,[13*]C1CCCN1S(=O)(=O)N1CCCCC1,111,2219
758,[8*]CCF,110,2226
759,[16*]c1ccc2[nH]c(C)cc2c1,110,2227
760,[1*]C(=O)C(=O)NN=C1CCCCC1,110,2228
761,[15*]C1CC=CC1,110,2231
762,[9*]n1nc(C)c2c(=O)[nH]cnc21,110,2232
763,[15*]C1CCC(=O)NC1,110,2234
764,[5*]N1Cc2ccccc2C1=N,110,2237
765,[4*]C1CCC2(CC1)OCCO2,109,2241
766,[15*]C1CSc2nc(C)cc(=O)n2C1,109,2242
767,[13*]C1CNCC(C)O1,109,2243
768,[14*]c1nn2cc(C)nc2s1,109,2246
769,[16*]c1cc2ccccc2[nH]c1=O,109,2249
770,[7*]=Cc1[nH]c(=O)[nH]c1O,109,2252
771,[13*]C1CCCCN1C,108,2256
772,[14*]c1nnc2ncccn12,108,2257
773,[14*]c1nsnc1C,108,2259
774,[10*]N1C(=O)c2cccc3c(Cl)ccc(c23)C1=O,108,2261
775,[7*]=Cc1cccc(I)c1,108,2264
776,[5*]N1CCCN2C(=O)CCC12,107,2269
777,[5*]N1[C@H]2CC[C@@H]1CC(=O)C2,107,2271
778,[16*]c1c[nH]c2c(cnn2C)c1=O,107,2277
779,[3*]OS(C)(=O)=O,107,2278
780,[5*]N1CCC2(CC1)NC(=O)c1cc(C)ccc1N2,107,2280
781,[5*]N1CCC(=O)c2cc(C)ccc21,107,2281
782,[8*]CN1C(=O)Cc2ncccc21,107,2282
783,[10*]N1C(=O)N[C@H]2C[C@]1(C)Oc1ccccc12,107,2285
784,[14*]c1nc2cc3c(cc2s1)OCO3,106,2286
785,[5*]N1CC(O)C2(CC2)C1,106,2287
786,[14*]c1cnc(C)cn1,106,2291
787,[7*]=C1CCn2c1nc(=O)c1ccccc12,106,2296
788,[5*]N[C@@H]1CCCc2c[nH]nc21,105,2302
789,[5*]N[C@H]1CCCc2c[nH]nc21,105,2304
790,[14*]c1nccc2ccsc12,105,2305
791,[15*]C1CCC(=NO)CC1,105,2311
792,[5*]NS,105,2313
793,[5*]NC1c2ccccc2-c2ccccc21,105,2318
794,[14*]c1nc(Cl)nc2sc3c(c12)CCC3,105,2319
795,[12*]S(=O)(=O)c1cc2c3c(c1)C(C)C(=O)N3CCC2,105,2321
796,[14*]c1onc2c1CC(C)CC2,104,2328
797,[16*]c1ccnc2cnccc12,104,2329
798,[16*]c1cnc2[nH]c(=O)ccc2c1,104,2332
799,[14*]c1occc1C,104,2336
800,[15*]C1CCCCNC1,104,2338
801,[1*]C(=O)CN1C(=O)C2CCCC2=Nc2ccccc21,104,2340
802,[5*]N1CCC[C@]2(C1)NC(=O)NC2=O,103,2343
803,[10*]N1C(=O)CSCC1=O,103,2345
804,[14*]c1nc(C)nc2ncccc12,103,2347
805,[8*]CCCN,103,2348
806,[15*]C1CCCCC12OCCO2,103,2349
807,[8*]CCC(C)(C)C,103,2352
808,[16*]c1ccnc2[nH][nH]c(=O)c12,103,2358
809,[13*]C1COC(c2c(F)cccc2F)=N1,102,2359
810,[13*][C@@H]1COc2ccccc2O1,102,2360
811,[15*][C@@H]1CC(=O)C=C(N)C1,102,2369
812,[15*]C1CCC(C)(C)CC1,102,2373
813,[5*]NC(=S)N1CCNCC1,102,2374
814,[16*]c1cc2c3c(c1)C(C)C(=O)N3CCC2,102,2377
815,[16*]c1ccc(/C=N\N2CCNCC2)cc1,102,2378
816,[10*]N1C(=O)N[C@@H]2C[C@]1(C)Oc1ccccc12,102,2380
817,[12*]S(=O)(=O)c1ccc2c3c(cccc13)CC2,102,2383
818,[5*]N1Cc2ncncc2C1(C)C,101,2386
819,[14*]c1n[nH]c2c1CNCC2,101,2387
820,[14*]c1ccc2c(=O)[nH]n(C)c2n1,101,2388
821,[12*]S(=O)(=O)c1ccc(C)c(Cl)c1,101,2399
822,[5*]N1CC[C@H](S(=O)(=O)c2ccccc2)C1,101,2403
823,[4*]C(C)(C)CC,101,2404
824,[16*]c1ccn2c1CCC2,100,2406
825,[9*]n1ccn(C)c1=O,100,2408
826,[16*]c1cc2n(c1)CCC2,100,2412
827,[15*][C@@H]1CCCC2(C1)OCCO2,100,2414
828,[7*]=C1C(=O)c2cc(C#CC)ccc2N(C)C1=O,100,2416
829,[8*]CC#Cc1ccc2c(c1)C(=O)CC(=O)N2C,100,2417
830,[10*]N1N=C(c2ccc(Cl)cc2)CCC1=O,99,2419
831,[14*]c1noc2c1C[C@@H](C)CC2,99,2420
832,[14*]c1noc2c1C[C@H](C)CC2,99,2421
833,[13*][C@H]1CCOCO1,99,2422
834,[16*]c1ccnc(F)c1,99,2423
835,[10*]N1C(=O)N[C@@]2(CCNC2)C1=O,99,2425
836,[16*]c1cccc2nc3ccccc3cc12,99,2427
837,[5*]N1CCC[C@@]2(C1)NC(=O)NC2=O,99,2428
838,[16*]c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,98,2430
839,[7*]=C1COCCC1=O,98,2431
840,[16*]c1ccc(O)c(F)c1,98,2433
841,[16*]c1cccc(Br)c1C,98,2436
842,[5*]N1CCc2nc(N)c(C#N)cc2C1,98,2437
843,[7*]=C(O)CC,98,2439
844,[16*]c1cccc2c1OCC(=O)NC2,97,2443
845,[13*]C1OC(c2ccccc2)=NN1C(C)=O,97,2447
846,[11*]SC=O,96,2450
847,[14*]c1nn[nH]n1,96,2451
848,[7*]=C1SC(c2ccccc2)=NC1=O,96,2452
849,[5*]N1CC[C@@H](S(=O)(=O)c2ccccc2Cl)C1,96,2454
850,[13*][C@@H]1S/C(=C(\C#N)C=O)NC1=O,96,2455
851,[16*]c1ccc2c(c1)ncn2C,96,2458
852,[14*]c1cc(=O)[nH]cn1,96,2462
853,[5*]N1CC2CC1CS2,96,2463
854,[14*]c1onc2c1C[C@@H](C)CC2,96,2465
855,[14*]c1onc2c1C[C@H](C)CC2,96,2466
856,[16*]c1ccc2c(c1)C(c1ccc(F)cc1)NCC2,95,2470
857,[8*]CCNN,95,2471
858,[15*]C1CC2CCC(C1)N2C,94,2485
859,[7*]=C1C(=O)c2ccccc2N(C)C1=O,94,2486
860,[13*]C1CCC(=O)N1,94,2487
861,[7*]=C1C=C(C)OC(C)=C1,94,2488
862,[16*]c1cccc([N+](=O)[O-])c1C,94,2492
863,[5*]N1CC=C(c2cn(C)c3ccccc23)CC1,94,2494
864,[7*]=C(C#N)c1nc(=O)c2ccccc2s1,94,2495
865,[16*]c1cc(C)c(Cl)c(C)c1,94,2496
866,[16*]c1cc(Br)cc(Br)c1,94,2497
867,[10*]N1C(=O)OC(C)(C)C1=O,93,2499
868,[4*]C1CCNCC1,93,2501
869,[14*]c1ccc([SH](=O)=O)cn1,93,2506
870,[5*]N1CC[C@@]2(CC(=O)c3ccccc3O2)C1,92,2512
871,[16*]c1c(F)cccc1Br,92,2513
872,[16*]c1ccc(C#N)c(F)c1,92,2515
873,[10*]N1C(=O)C2CCCN2C(=O)C1C,92,2523
874,[8*]CC(C)C=O,91,2526
875,[5*]N1CCC2(CC1)NC(=O)c1cccc(C)c1N2,91,2531
876,[5*]N1CCCC(C)(C)C1,91,2534
877,[16*]c1ccc2c(c1)N[C@H]1CCCCN1C2=O,91,2535
878,[16*]c1ccc2nc3ccccc3c(=O)n2c1,91,2537
879,[14*]c1ncnc2c1C(C)CC2,91,2541
880,[15*][C@H]1CCN(C)C1,91,2544
881,[13*][C@H]1S/C(=C(\C#N)C=O)NC1=O,90,2549
882,[15*][C@H]1C[C@H]2C(=O)N3CCC[C@H]3C(=O)N2C1,90,2550
883,[14*]c1[nH]ncc1Br,90,2551
884,[15*]C1CNNC(=O)C1,90,2556
885,[15*][C@H]1C[C@H]2NCCO[C@@H]2C1,89,2566
886,[14*]c1cc2cc3c(nc2s1)CCCC3,89,2568
887,[14*]c1ncc2ccncc2n1,89,2570
888,[14*]c1n[nH]cc1C,89,2573
889,[15*][C@@H]1C(C=O)=C(N)OC2=C1C(=O)CCC2,89,2576
890,[16*]c1cncc2ccsc12,89,2579
891,[5*]NC1=C(C=O)C(=O)CO1,89,2580
892,[16*]c1ccc(O)c(Cl)c1,89,2583
893,[15*][C@@H]1CC[C@H]2NCCO[C@@H]12,89,2586
894,[15*]C1C(C)=CC(=O)C=C1C,89,2587
895,[16*]c1ccc(C#N)c(Cl)c1,89,2588
896,[14*]c1nc2c(cc1C#N)CN(C)CC2,89,2590
897,[10*]N1C(=O)CNC(=O)C12CCCC2,89,2591
898,[1*]C(=O)[C@H](C)N,89,2592
899,[16*]c1cccc(C#C)c1,89,2593
900,[7*]=Cc1ccc(C#N)cc1,89,2594
901,[16*]c1ccc2c(c1)[nH]c(=O)c1cccn12,88,2599
902,[14*]c1sc2ccccc2[n+]1C,88,2605
903,[16*]c1cn(C)nc1C,88,2607
904,[14*]c1ccc(C)nn1,88,2608
905,[15*]C1CC2(CCOCC2)C1,88,2612
906,[15*][C@H]1CNCC12CCCCC2,88,2613
907,[16*]c1ccc2[nH+]c[nH]c2c1,88,2614
908,[16*]c1c[nH]c2c(F)cc(F)cc2c1=O,88,2618
909,[14*]c1cnc(N)c2nccn12,88,2619
910,[5*]N1CCC2(CCc3ccccc3O2)C1,87,2622
911,[5*]N1CCC2(CC1)N=C(c1ccc(C)c(C)c1)C(=O)N2,87,2629
912,[5*]NC1=N[C@H]2CS(=O)(=O)C[C@H]2S1,87,2632
913,[7*]=C1C(=O)Nc2ccccc2C1=O,87,2633
914,[1*]C(=O)CC1CSc2nc3c(c(=O)n21)CCCC3,87,2634
915,[14*]c1cc(=O)c2ccccc2o1,87,2636
916,[10*]N1C(=O)N[C@@]2(CCCNC2)C1=O,87,2637
917,[5*]NC1=N[C@H]2CS(=O)(=O)C[C@@H]2S1,87,2640
918,[5*]N1CCN(CN2C(=O)C(=O)c3ccccc32)CC1,87,2645
919,[14*]c1nn(C)c2ccccc12,87,2646
920,[13*]C1SC(N)=NC1=O,87,2647
921,[15*][C@@H]1CNCC12CCCCC2,87,2652
922,[5*]NC1=N[C@@H]2CS(=O)(=O)C[C@H]2S1,87,2656
923,[13*]C1SC(=C(C#N)C(N)=O)NC1=O,86,2658
924,[10*]N1C(=O)CSC1=C(C#N)C(N)=O,86,2659
925,[14*]c1ncc(Cl)cc1Cl,86,2660
926,[15*]C1CC(C)CC(C)(C)C1,86,2661
927,[9*]n1ccc(=O)c2cc(F)cc(F)c21,86,2662
928,[16*]c1ccc(Br)c(Cl)c1,86,2665
929,[14*]c1cccc[n+]1C,86,2666
930,[16*]c1cncc2ncccc12,86,2668
931,[14*]c1nccn1S(=O)(=O)c1ccccc1,86,2669
932,[5*]N1CCc2ccccc2[C@@H]1c1cccs1,86,2672
933,[16*]c1ccc(F)c(C#N)c1,86,2673
934,[16*]c1cc(C)c(Br)c(C)c1,86,2675
935,[5*]N1CC[C@H]2C[C@H]2C1,85,2679
936,[16*]c1ccc(Cl)cc1[SH](=O)=O,85,2683
937,[5*]N1C[C@@H](C)O[C@H](C)C1,85,2685
938,[14*]c1ccc2n1CC[C@@H]2C=O,85,2687
939,[14*]c1nc2ncccc2[nH]1,85,2690
940,[16*]c1cccc2c1ccn2C,85,2692
941,[8*]C(C)(C)C(=O)O,85,2693
942,[16*]c1ccc2nccn2c1,85,2694
943,[13*][C@H]1CC2(CC2)CN1,84,2697
944,[14*]c1nc2c(=O)[nH]cnc2[nH]1,84,2699
945,[16*]c1ccc2c(c1)CCC(=O)N2C,84,2701
946,[16*]c1csc2c(C)cnc(N)c12,84,2704
947,[14*]c1ccc(C#N)c(=O)o1,84,2707
948,[7*]=CC1OCCCO1,84,2711
949,[15*]C1(O)C(=O)c2ccccc2C1=O,84,2714
950,[7*]=Cc1cnc(N)c2ccsc12,84,2717
951,[14*]c1nc2ccc(Cl)cc2[nH]1,83,2719
952,[16*]c1ccoc(=O)c1C#N,83,2731
953,[14*]c1nccc(=O)[nH]1,83,2737
954,[13*]C1S/C(=C(/C#N)C(N)=O)NC1=O,82,2740
955,[13*][C@@H]1C[C@H](C(F)F)n2ncnc2N1,82,2742
956,[13*][C@@H]1S/C(=C(/C#N)C(N)=O)NC1=O,82,2746
957,[15*]C1CCCCNC1=O,82,2747
958,[16*]c1ccc2c(c1)N(C)C(=O)NS2(=O)=O,82,2748
959,[16*]c1ccc(S(=O)(=O)CC)cc1,82,2757
960,[15*][C@@H]1CCOC2(CCCC2)C1,82,2758
961,[16*]c1ccnn2cnnc12,82,2759
962,[15*][C@@H]1CCN(C)C1,81,2763
963,[16*]c1cccc2cnccc12,81,2767
964,[7*]=Cc1c(Cl)cccc1Cl,81,2776
965,[16*]c1ccccc1[C@H]1CCNc2ncnn21,81,2778
966,[13*]C1CC(S(=O)(=O)c2ccccc2)CN1,81,2779
967,[15*]C1CCC2(C1)OCCO2,80,2780
968,[16*]c1cncnc1C,80,2787
969,[5*]N1CCOc2ccccc2C1,80,2788
970,[14*]c1nc[nH]c1C,80,2793
971,[1*]C(=O)C[C@@H]1OCCc2ccsc21,80,2795
972,[12*]S(=O)(=O)c1cc(F)cc(F)c1,80,2798
973,[14*]c1cncc2nccn12,80,2799
974,[10*]N1C(=O)NC2(CCCCC2)C1=O,80,2803
975,[7*]=CC(=O)NO,80,2804
976,[5*]N1CC[C@]2(C1)C(=O)NC(=O)N2C,79,2807
