FID,SMILES
4975,[14*]c1nc2n(n1)[C@H](c1cc(F)cc(F)c1)C1=C(CCCC1=O)N2
4976,[13*][C@H]1S/C(=N/N=C\c2ccccc2)NC1=O
4977,[5*]N1CN=c2s/c(=C3\C(=O)Nc4ccc(F)cc43)c(=O)n2C1
4978,[14*]c1cc2c(=O)n3ccccc3nc2[nH]1
4979,[5*]N1CCC[C@]2(CNC(=O)c3ccccc3O2)C1
4980,[15*][C@H]1CNc2ccccc2C1
4981,[8*]C[C@@H]([NH3+])[C@H](C)CC
4982,[16*]c1cc2c(C)cc(=O)oc2cc1O
4983,[1*]C(=O)[C@@H]([NH3+])[C@@H](C)O
4984,[7*]=Cc1cccc2c1OCCO2
4985,[6*]C(=O)N/N=C(\C)c1ccc(C)cc1
4986,[9*]n1cnnc1[O-]
4987,[15*][C@@H]1CC[C@H]2OCCN[C@H]2C1
4988,[16*]c1c(C)nc2n(c1=O)CNCN2
4989,[1*]C(=O)C[C@@H](C)C(C)(C)C
4990,[1*]C(=O)C[C@H](CC)C(=O)[O-]
4991,[7*]=Cc1c(O)ccc2ccccc12
4992,[9*]n1cc[nH]/c1=N\C(=O)CC
4993,[14*]c1n[nH]c2ccc(Cl)cc12
4994,[5*]N1C(N)=[NH+]C[C@@]12CCCS[C@H]2C
4995,[10*]N1C(=O)NC(=O)[C@@H](/C=N/c2ccccc2)C1=O
4996,[5*]N1/C(=N/C(=O)C(CC)CC)S[C@H]2CS(=O)(=O)C[C@H]21
4997,[9*]n1c(=O)[nH]c(=O)c2nccnc21
4998,[1*]C(=O)C1=C(C)Nc2ncnn2[C@H]1c1cccc(F)c1
4999,[15*][C@@H]1Cc2ccccc2[C@H]1[NH2+]C
5000,[5*][NH+]1Cc2cc(C)ccc2O[C@H](C)C1
5001,[9*]n1c(=S)nc2nc(C)cc(C)n21
5002,[16*]c1cccc(S(=O)(=O)CCO)c1
5003,[1*]C(=O)/N=C1\N=NCS1
5004,[10*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2[C@@H]1c1ccc(O)cc1
5005,[10*]N1C(=O)CS/C1=N\c1ccncc1Cl
5006,[15*][C@]12CNC[C@H]1CNC2
5007,[13*][C@H]1NC(=O)c2sc3nc(C)cc(C)c3c2N1
5008,[8*]C/N=c1\c(O)c(O)c1=[N+]1CCNCC1
5009,[5*]N1CCC[NH+](C)c2ccc(F)cc21
5010,[16*]c1ccc2c(c1)CC([NH3+])C2
5011,[1*]C(=O)[C@@H](C)S(=O)(=O)c1ncc(C)cn1
5012,[16*]c1cc([C@@H]2C3=C(CCCC3=O)Nc3ccnn32)ccc1O
5013,[4*][C@H](C[NH3+])C(C)C
5014,[14*]c1[nH+]cn(N)c1N
5015,[7*]=C1CC(=O)NC1=O
5016,[9*]n1c(C)nnc1S(=O)(=O)CC
5017,[4*]CCC(=O)NNc1ccc(F)cc1
5018,[9*]n1ccc2ccc(C)cc21
5019,[13*][C@H]1OCCC[C@H]1[NH3+]
5020,[12*]S(=O)(=O)c1cnc2c(c1)c(=O)[nH]c(=O)n2C
5021,[16*]c1ccccc1S(=O)(=O)/N=C(/N)[O-]
5022,[3*]O/C=C1/C(=O)NC(=O)c2ccccc21
5023,[16*]c1cn(C)c2ccc([SH](=O)=O)cc2c1=O
5024,[6*]C(=O)NNS(=O)(=O)c1cccc(Cl)c1
5025,[5*]N1C(S)=NS(=O)(=O)c2ccccc21
5026,[7*]=C(CC)NNC=O
5027,[15*][C@@H]1C(C#N)=C(N)OC2=C1S(=O)(=O)Nc1ccccc12
5028,[1*]C(=O)CS(=O)(=O)c1cccs1
5029,[13*][C@@H]1N[C@@]2(C(=O)Nc3c(Cl)cccc32)[C@H]2C(=O)NC(=O)[C@@H]12
5030,[1*]C(=O)C(C=O)=NNc1ccccc1
5031,[16*]c1cc(N)c(Cl)c(Cl)c1
5032,[8*]C[C@@H]1C(=O)Nc2ccccc21
5033,[8*]CCC(=O)N1N=CC[C@H]1O
5034,[5*][NH+]1CC[C@]2(CCc3ccccc3C(=O)N2)C1
5035,[7*]=C[C@H]1C(=O)NN=C1C
5036,[16*]c1ccc2c([O-])nc3csc(=S)n3c2c1
5037,[12*]S(=O)(=O)c1c(C)nc2scnn12
5038,[13*][C@H]1SC[C@H]2C(=O)NC(=O)N12
5039,[3*]OS(=O)(=O)c1cc(F)cc(F)c1
5040,[5*]N1CCC2(CC1)OCCC[C@@H]2O
5041,[15*][C@@H]1CC(C)=NC(C)=C1C=O
5042,[5*]N1C[C@H](C)OC1(C)C
5043,[7*]=C1Cc2c(Cl)cccc2C1=O
5044,[5*][NH+]1CNc2[nH]c(=O)[nH]c(=O)c2C1
5045,[5*]N1C[C@H]2CCCN2C[C@@H]1C
5046,[4*]C(CC)(CC)/C(N)=N/O
5047,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccc2c(c1)OCCCO2
5048,[16*]c1cc2c(cc1O)CCC2
5049,[4*][C@@H](C)C(C)(C)O
5050,[15*][C@@H]1[C@@H]2C(=O)O[C@@H]3C[C@H]1C[C@H]23
5051,[14*]c1nc2n(n1)CCNC2
5052,[14*]c1nc2ccccn2c(=O)c1C=O
5053,[4*][C@](C)(C=O)C(C)C
5054,[7*]=C1CCCc2ccccc21
5055,[8*]CC(=O)NNc1cc(C)ccn1
5056,[16*]c1cccc(C2=NO[C@]3(C2)C(=O)Nc2ccccc23)c1
5057,[10*]N1Cc2ccc(N)cc2C1=O
5058,[5*]N1CCC[C@]2(CNC(=O)O2)C1
5059,[1*]C(=O)C[S@](=O)C1CCCCC1
5060,[14*]c1nc(C)nc(N)n1
5061,[7*]=C(C#N)/C([O-])=N/c1nncs1
5062,[14*]c1nnc2c3c4c(sc3ncn12)C[C@H](C)CC4
5063,[8*][C@@H](O)P(=O)(O)O
5064,[7*]=C(CC)C(=O)[O-]
5065,[14*]c1ccc(C#N)nn1
5066,[5*]N1CCc2c(ccc(=O)n2C)C1
5067,[9*]n1cc(C)cnc1=O
5068,[14*]c1cc([SH](=O)=O)c(Br)o1
5069,[15*][C@]1(C)CC[NH+](C)C1
5070,[14*]c1n[nH]c2c1[C@H](c1cccs1)C(C#N)=C(N)O2
5071,[13*]C1O[C@@]12CCCc1ccccc12
5072,[1*]C(=O)C(=O)[O-]
5073,[5*][N-]S(=O)(=O)N1CCCCC1
5074,[10*]N1C(=O)C[n+]2ccccc2[C@H]1C=O
5075,[1*]C(=O)C1=C(CC)NC2=C(C1)C(=O)CCC2
5076,[12*]S(=O)(=O)[C@H](CC)C(N)=S
5077,[5*]NC(=S)N/N=C/c1ccc[nH]1
5078,[15*][C@H]1CC(=O)[C@H]2CNc3ccccc3N=C2C1
5079,[5*]N1Cc2cn[nH]c2C1
5080,[15*][C@H]1CN[C@@H]2CC[NH2+]C[C@H]12
5081,[5*]N[C@H]1CCCSc2ccccc21
5082,[8*]CN1C(=O)CNC(=O)c2ccccc21
5083,[7*]=C1C[C@@H]2CC[C@H](C1)[NH+]2C
5084,[5*][NH+]1CCC[C@@]2(CC1)CNCc1ccccc1O2
5085,[8*]CC(=O)N(C)OC
5086,[10*]N1C(=O)C2=Nc3ccccc3C2=NC1=S
5087,[16*]c1csc2[nH]cnc(=S)c12
5088,[10*]N1CNC2(CCNCC2)C1=O
5089,[1*]C(=O)C[C@@H]1CC(=O)Oc2ccccc21
5090,[1*]C(=O)Cc1nc2ccccc2[nH]1
5091,[16*]c1cnn2c(=O)c3c([nH]c12)CCC3
5092,[6*]C(=O)/C=C/NNC=O
5093,[9*]n1cc[n+](CC=O)c1
5094,[4*]C/C([O-])=N/S(=O)(=O)c1sc(C)nc1C
5095,[9*]n1cc(C)cc2ccnc1-2
5096,[16*]c1ccccc1/N=C1/NCCS1
5097,[6*]C(=O)CCC(=O)NN1CCOCC1
5098,[15*][C@@H]1C(C#N)=C(N)O[C@H]2N=NC(CCC)=C12
5099,[15*][C@@H]1C[C@@H]1/C([O-])=N/S(=O)(=O)c1cccs1
5100,[5*]NC1=CN=NC(=O)[C@H]1Cl
5101,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cccc(Br)c1
5102,[5*]N1/C(=N/C(=O)CCC(=O)[O-])S[C@@H]2CS(=O)(=O)C[C@@H]21
5103,[12*]S(=O)(=O)c1ccc2[nH]c(C)nc2c1
5104,[5*]N1CCS/C1=N\c1cccc(Cl)c1C
5105,[16*]c1c(N)cc(F)cc1Br
5106,[5*]N1C[C@H]2CC[C@@H]1C[NH+](C)C2
5107,[7*]=CC1=C(C)CCCC1(C)C
5108,[15*][C@@H]1C=NN=C1[C@@H]1CCC[NH2+]C1
5109,[14*]c1oc2c(c1C)/C(=N/O)CC(C)(C)C2
5110,[4*]CC(=O)N/N=C/c1cc(Br)cc(Br)c1O
5111,[14*]c1nc(C)ncc1S(C)(=O)=O
5112,[16*]c1ccc(S(=O)(=O)[C@H]2CCS(=O)(=O)C2)cc1
5113,[14*]c1nnc(N/N=C/c2ccco2)n1N
5114,[1*]C(=O)CCCC1=NS(=O)(=O)c2ccccc2N1
5115,[4*]CC#CCC
5116,[14*]c1ncc2sc(=S)[nH]c2n1
5117,[14*]c1cc([N+](=O)[O-])c[n-]1
5118,[13*][C@H]1OC[C@@]2(C)[C@H]3CC[C@@H](O)C[C@@]3(C)CC[C@H]2O1
5119,[9*]n1cc(C#N)c(=O)c2cc(Cl)ccc21
5120,[9*]n1cc(C#N)c(=O)c2ccccc21
5121,[15*][C@H]1CO[C@H]2COCO[C@@H]2[C@H]1O
5122,[16*]c1cc2c(cc1C)n(C)c(=O)n2C
5123,[5*]N1CC[C@H]2CNC[C@H]21
5124,[15*]C1[C@H](C)C[NH2+]C[C@@H]1C
5125,[4*]CCC1=CC[C@@H]2C[C@H]1C2(C)C
5126,[10*]N1CC[C@@]2(CCC1=O)C[NH2+]CCN2C
5127,[15*][C@@H]1C(=O)Nc2c(c(C)nn2C)[C@H]1c1cccc(C)c1
5128,[4*]CCC[n+]1c(N)ccc2c(=O)n3ccccc3nc21
5129,[16*]c1cc(Br)cc(Cl)c1O
5130,[15*][C@H]1CC[C@H](C)C1(C)C
5131,[1*]C(=O)[C@H](C)N(C)O
5132,[10*]N1CC(=O)N(C)c2ccccc2C1=O
5133,[15*][C@H]1[C@H]2C[NH+]3CC[C@H](O2)[C@H]13
5134,[7*]=C1CC[NH+](C)CC1
5135,[16*]c1ccc2[nH]c(CC#N)nc2c1
5136,[16*]c1ccccc1C1=NN(C(=O)C(C)C)CC1
5137,[5*]N1CC(=O)Nc2ccc(Br)cc2[C@@H]1c1ccccc1
5138,[4*]C(C)(C)C(=O)NNC(C)=O
5139,[16*]c1cnn2c(N)cnnc12
5140,[11*]SCN
5141,[16*]c1cn(C)cc1C
5142,[7*]=C1SC(N)=C(C=O)C1=O
5143,[9*]n1cnc(N)c1
5144,[14*]c1nc2cc3c(cc2c(=O)[nH]1)OCCO3
5145,[6*]C(=O)NNC(=O)C(C)(C)CC(C)C
5146,[13*]C1O[C@]12CC[C@H](C)C2
5147,[13*][C@H]1C=[N+]2C=CC=C[C@@H]2N1
5148,[15*][C@H]1C(=O)C[C@@H](C)C[C@H]1C
5149,[16*]c1cc([N+](=O)[O-])ccc1N
5150,[5*]NC1=c2ccc(C)cc2=[NH+]C1
5151,[13*][C@H]1C(C=O)=C(C)N=C2SCC(=O)N21
5152,[16*]c1ccc([C@H]2CC(O)=Nc3ncsc32)cc1
5153,[16*]c1ccccc1C=NNc1nnc2c(n1)[nH]c1c(C)cccc12
5154,[15*]C1(C(N)=S)CCCC1
5155,[9*]n1ncc(C)c(C#N)c1=O
5156,[8*]C(C)(C)C(C)=O
5157,[7*]=C(c1ccccc1)N1CCNCC1
5158,[1*]C(=O)C1=C2S[C@H](C)C(=O)N2C(N)=C(C=O)C1
5159,[5*]N1CCCC2(CCCCC2)C1
5160,[7*]=C1C(=O)NN=C1CC=O
5161,[5*]N1CCS[C@H](C)C1
5162,[15*][C@H]1CCC[C@@H](C)CC1
5163,[16*]c1ccnc2scc(N)c12
5164,[16*]c1coc2cc(C)c(Cl)cc12
5165,[13*][C@H]1[C@H]2CCc3ccccc3C2=NN1CC
5166,[13*][C@@H]1CC(=O)N=C(N)N1
5167,[9*]n1cccc2c(=O)[nH]c(=O)nc1-2
5168,[14*]c1nc(C)c(F)c(=O)[nH]1
5169,[8*]CCCCBr
5170,[4*][C@H](CC)[C@H](C)CCC
5171,[14*]c1ccc2c(n1)CCCC2
5172,[15*][C@H]1C([O-])=NC(C)=C1C#N
5173,[8*]CC(=O)N/N=C1\C(=O)N(CC)c2ccccc21
5174,[8*]CC1=NCSC1
5175,[9*]n1cnc2cc([N+](=O)[O-])ccc2c1=O
5176,[14*]c1n[nH]c(N/N=C/c2c(C)nn(C)c2C)n1
5177,[13*][C@@H]1CN(C)c2ccccc2C[NH2+]1
5178,[16*]c1cc2c(=O)n3ccccc3nc2[n+](CCC)c1N
5179,[10*]N1C(=O)[C@H]2C[C@@H]1C[NH2+]2
5180,[9*]n1ncc2c(C)nncc21
5181,[10*]N1C(=O)c2oc3ccccc3c(=O)c2[C@H]1c1ccc(Cl)cc1
5182,[14*]c1sccc1C#CC[NH3+]
5183,[4*]CC(=O)CC=O
5184,[9*]n1c(C)cc(/C=N\NC=O)c1C
5185,[7*]=C1Nc2ccccc2NC1=O
5186,[5*][NH2+][C@@H]1CCCc2cc(F)ccc21
5187,[10*]N1C(=O)[C@@H]2C3c4ccccc4C(c4ccccc43)[C@]2(C)C1=O
5188,[14*]c1[nH]c2cnccc2[nH+]1
5189,[13*][C@H]1C=C(CC(C)C)N=N1
5190,[15*][C@@]1(O)CCC[NH2+]C1
5191,[1*]C(=O)C(C=N)C=O
5192,[7*]=C(C)c1ccc(C)c(C)c1
5193,[1*]C(=O)[C@@H](C)[S@](=O)CCC(C)C
5194,[13*][C@@H]1NN=C(C)N1C
5195,[5*]N1CCN2C(=O)c3ccccc3NC(=O)[C@H]2C1
5196,[14*]c1cs/c(=N\S(=O)(=O)c2ccccc2)[nH]1
5197,[5*]N1CCc2cc(Cl)ccc21
5198,[3*]OS(=O)(=O)c1cccc([N+](=O)[O-])c1
5199,[14*]c1nc2sc3c(c2c2ncnn12)[C@H](C)CCC3
5200,[7*]=C1OC(=O)c2cc([N+](=O)[O-])ccc21
5201,[10*]N1C(=O)NC2(C1=O)[C@H](C)CCC[C@H]2C
5202,[15*][C@@H]1C2=C(CCCC2=O)N[C@H]2N=NC(O)=C21
5203,[5*][NH+]1CCN(/N=C/c2ccccc2)CC1
5204,[14*]c1nccc2c1[nH]c1ccccc12
5205,[8*][C@@H](C)S(=O)(=O)c1ncccc1Cl
5206,[16*]c1ccc(C2=NCC(=O)O2)cc1Br
5207,[16*]c1ccc2c(c1)C(=O)N(CC)c1ccccc1O2
5208,[15*][C@H]1C[NH2+]CC2(CC[NH2+]CC2)C1
5209,[9*]n1nc(C)c2c1CC(C)(C)CC2=O
5210,[13*][C@@H]1C=C(C2CC2)N=N1
5211,[14*]c1nc2cc3c(cc2[nH]1)OCCCO3
5212,[3*]OS(=O)(=O)c1ccc(Br)cc1
5213,[5*]N1CC=C(C(F)(F)F)CC1
5214,[10*]N1C(=O)CC(=O)N(C)C1=O
5215,[5*]N[C@H]1c2ccccc2CCC1(C)C
5216,[5*]N1c2ccccc2[C@H](C)CC1(C)C
5217,[1*]C(=O)C[C@H]1C(=O)N(C)c2nc3ccccc3n21
5218,[9*]n1ncn2cccc2c1=O
5219,[1*]C(=O)C1=C(C)N=C2SCC(CC=O)=[N+]2C1
5220,[7*]=Cc1nc2ccc(I)cc2c(=O)[nH]1
5221,[13*][C@H]1NC(=O)[C@H]2CCC[NH+]12
5222,[13*][C@@H]1Oc2ccccc2[C@@H]2CC(c3cccs3)=NN12
5223,[12*]S(=O)(=O)c1ccc2[nH]c3c(c2c1)CCCCC3
5224,[5*]NS(=O)(=O)N1C[C@H](C)C[C@@H](C)C1
5225,[4*]CC[n+]1c(N)[nH]c2ccccc21
5226,[8*]CC(=O)NNc1ccc(C)c(Cl)c1
5227,[8*]CN1C(=O)[C@]2(NCCS2)c2ccccc21
5228,[13*][C@H]1N=[NH+]C(=S)N1/N=C/CC
5229,[4*]CC12c3ccccc3C(c3ccccc31)[C@H]1C(=O)NC(=O)[C@@H]12
5230,[1*]C(=O)C1=CC2=c3ccccc3=[NH+][C@H]2C(c2ccc(F)cc2)=N1
5231,[16*]c1ccnc2c1c([O-])nn2C
5232,[16*]c1ccc2c(c1O)C(=O)c1ccccc1C2=O
5233,[8*][C@H](C)C(=O)CC#N
5234,[16*]c1c(C)cccc1[S@@](N)=O
5235,[4*]C/C([O-])=N/S(=O)(=O)c1ccccc1C
5236,[13*][C@H]1CCCCN1S(N)(=O)=O
5237,[8*][C@H](C)[C@H](O)C(C)C
5238,[14*]c1nc(N)ncc1Cl
5239,[16*]c1cccc(Cl)c1C=O
5240,[8*]CNN(C)C
5241,[1*]C(=O)C1=NN=C(c2cc(C)c(C)cc2O)C1
5242,[8*]C[C@@H](O)[C@@H]1CCc2cccnc21
5243,[16*]c1ccc2c(c1)NC(=O)C[C@@H]2c1ccccc1
5244,[7*]=C1C(=N)N2N=C(S)SC2=NC1=O
5245,[13*][C@H]1NC(=O)c2c(sc3c2CCNC3)N1
5246,[15*][C@H]1C[C@@H](C)CCC1=O
5247,[13*][C@H]1N=C(C)C(CCC=O)=C1C
5248,[1*]C(=O)CS(=O)(=O)[C@H](C)[C@@H](C)O
5249,[16*]c1ccc([C@@H]2CC(c3ccccc3)=Nc3nnnn32)cc1
5250,[8*][C@@H](O)[C@@H]1CCCc2cccnc21
5251,[5*]NC(=S)N1CCSC1
5252,[13*][C@]1(O)CC=NN1C=O
5253,[12*]S(=O)(=O)/C=C\c1ccc(C)cc1
5254,[16*]c1csc(N)c1
5255,[5*]N[C@H]1CC[C@@H](C)c2ccccc21
5256,[14*]c1nc2c(C)c(C)ccc2cc1C#N
5257,[7*]=C1SC(c2ccccc2)=NC1=O
5258,[8*]CS(=O)(=O)[C@H](C)C(=O)[O-]
5259,[5*]N1CCC[C@@H](F)C1
5260,[11*]SC(=S)N1CCOCC1
5261,[14*]c1nc2c3c4c(sc3ncn2n1)CCCCC4
5262,[6*]C(=O)N/N=C(\C)c1ccncc1
5263,[5*]N1C(C)=NS(=O)(=O)c2cccnc21
5264,[13*][C@@H]1NC(=O)C2(CCCCC2)N1
5265,[8*]C(C)(C)C(=O)NNC(C)=O
5266,[10*]N1C(=O)c2n[nH]cc2[C@@H]1c1ccc(O)cc1
5267,[13*]C1CCCCO1
5268,[14*]c1ncnc2c1sc1nc(C)cc(C)c12
5269,[13*][C@H]1Nc2ccccc2O1
5270,[5*]N1C(N)=[NH+]C[C@]12CCC[NH2+]CC2
5271,[16*]c1c[nH]c2nc([O-])[nH]c(=O)c12
5272,[10*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2[C@H]1c1ccc(Br)cc1
5273,[3*]OS(=O)(=O)/C=C/c1ccc(C)cc1
5274,[8*]CC/C([O-])=N/S(C)(=O)=O
5275,[16*]c1cnn2cc3c(nc12)CCCC3=O
5276,[8*]C(C)Cl
5277,[13*][C@@H]1NC(=O)c2c(sc3c2CCCC3)N1
5278,[8*][C@H](CC)CCl
5279,[13*][C@H]1C[C@H](c2ccc(F)cc2)n2ncnc2N1
5280,[12*]S(=O)(=O)c1cc(F)cc([N+](=O)[O-])c1
5281,[9*]n1cnc2c(=O)[nH]c(N)nc21
5282,[1*]C(=O)CC[C@@H](C)CC[NH3+]
5283,[8*]C(C)(C)C(=O)NNC=O
5284,[9*]n1cc2c3c(cccc31)CNCC2
5285,[7*]=C1S/C(=N/c2cccc(C)n2)N(C)C1=O
5286,[12*]S(=O)(=O)c1ccc2nc[nH]c(=O)c2c1
5287,[4*]C(C)(C)CCCCCC
5288,[13*][C@@H]1[NH2+]CC[C@H]2[C@@H]3C=CC=CC3=N[C@@H]12
5289,[4*]CC12c3ccccc3C(c3ccccc31)[C@H]1C(=O)NC(=O)[C@H]12
5290,[9*]n1ncc2c(=O)[nH]c(C)nc21
5291,[4*]C[C@@H](N)C#N
5292,[14*]c1cncc2nnnn12
5293,[10*]N1C(=O)/C(=C2/Nc3ccccc3S2)SC1=S
5294,[6*]C(=O)C[n+]1c(C)cn2cccc(C)c21
5295,[5*][NH+]1CCC[C@]2(CC1)CN(C)C(=O)O2
5296,[13*][C@@H]1CC(c2c([O-])cc(C)oc2=O)=NCCS1
5297,[8*]C(CO)CO
5298,[16*]c1ccc2c(ccc[n+]2[C@@H](C)C=O)c1
5299,[1*]C(=O)C(=O)N/N=C/c1coc2ccccc2c1=O
5300,[8*]CN1CC[C@@H]2CC[C@H](C1)[NH+]2C
5301,[6*]C(=O)N=c1[nH]cc[nH]1
5302,[14*]c1ccnc(N/N=C/c2cccnc2)n1
5303,[5*][NH+]1CC[C@H]2[C@@H]3C=CC=CC3=N[C@H]2C1
5304,[4*]CC1=CC[C@@H]2C[C@H]1C2(C)C
5305,[14*]c1ccc2c(Cl)ccc(Cl)c2n1
5306,[1*]C(=O)[C@H]([NH3+])CC(=O)[O-]
5307,[15*][C@H]1CC(=O)N(N(C)C)C2=C1C(=O)CC(C)(C)C2
5308,[6*]C(=O)NNc1nc2ccc(C)cc2s1
5309,[7*]=C1CCN(c2ccccc2)N1
5310,[9*]n1c(=O)c2c(nc3n2[C@H](C)C(C)=NN3C)n(C)c1=O
5311,[10*]N1C(=O)CS/C1=N\c1ccc(S(N)(=O)=O)cc1
5312,[4*]CC1=CC[C@@H](C(=C)C)CC1
5313,[11*]SC1=NC(Cl)=N[C@H]2N=CN=C12
5314,[9*]n1c([O-])c([C@@H]2[NH2+]CCc3ccccc32)c(=O)[nH]c1=O
5315,[15*][C@@H]1C2=C(CCCC2=O)NC2=C1C(=O)c1ccccc12
5316,[5*]N1CC[C@@H]2CNCC[C@@H]21
5317,[3*]O/N=C1\C[C@H]2CC[C@]1(C)C2(C)C
5318,[6*]C(=O)N=c1[nH]c2nc3c(C)cccn3c(=O)c2cc1C#N
5319,[14*]c1nc2c3c(ncn2n1)Oc1cc(O)ccc1[C@H]3c1ccccc1
5320,[14*]c1cc2nccc([O-])n2n1
5321,[13*][C@H]1N=C(N)N=C2NC(=C)C=C([O-])N21
5322,[4*]CCS(=O)(=O)c1ccc(F)c(C)c1
5323,[15*][C@@H]1CCCC[C@@H]([NH3+])C1
5324,[16*]c1ccc(/N=C(\N)n2sc(C)cc2=N)cc1
5325,[5*]N1CCC(=O)[C@H](C)[C@@H]1C
5326,[15*][C@@H]1COC[C@H]1O
5327,[9*]n1c(=O)c2ccsc2c2ccccc21
5328,[4*]C[C@@H]1CCCn2cc(C)[nH+]c21
5329,[14*]c1[nH+]c2sc3cnnnc3c2c2c1COC(C)(C)C2
5330,[5*]N1c2ccccc2N(C)CC[C@@H]1C
5331,[16*]c1cccc2ncn(C)c12
5332,[3*]O/N=C/c1ccc(F)cc1
5333,[11*]SC1=NN2CCCC(=O)N=C2S1
5334,[1*]C(=O)CC1=NC(=O)C2=CCSC2=N1
5335,[13*][C@]1(C)NC(=O)N(/N=C/c2ccccc2)C1=O
5336,[5*]N1CCc2[nH+]c[nH]c2C1
5337,[16*]c1cccc([C@H]2C(C#N)=C(N)Oc3[nH]ncc32)c1
5338,[15*][C@@H]1CSC[C@@H]1O
5339,[5*]N1CC[C@H]2C[NH2+]C[C@H]21
5340,[1*]C(=O)C[C@H]1[NH2+]CCc2ccccc21
5341,[1*]C(=O)N(C)OC
5342,[5*]N1C(N)=[NH+]C[C@@]12CS[C@H](C)C2
5343,[16*]c1ccc2c(c1)N(C)C(=O)[C@H](C)O2
5344,[5*]N1CC[C@@H]2NCC[C@@H]2C1
5345,[6*]C(=O)N/N=C\c1ccccc1[N+](=O)[O-]
5346,[16*]c1ccc2c(c1)Sc1ccccc1C(=O)N2C
5347,[14*]c1c(C)c2ccccc2n1C
5348,[1*]C(=O)C1=CN=NC1
5349,[13*][C@H]1[NH+]=c2ccccc2=C1C(C)=O
5350,[11*]S/C(N)=[NH+]\N
5351,[16*]c1cc(Br)cnc1N
5352,[11*]SC1=C(C#N)C(=O)NCS1
5353,[14*]c1nc(=O)[nH]nc1C
5354,[16*]c1ccc([C@@H]2C3=C(CCCC3=O)Nc3nc[nH]c(=O)c32)cc1
5355,[9*]n1c(=O)cc(N)n(C)c1=O
5356,[13*][C@@H]1C[NH2+]C[C@@H](C)O1
5357,[10*]N1C(=O)c2ccccc2[C@H]1C=O
5358,[4*][C@@H](C)[C@H](C)[NH3+]
5359,[1*]C(=O)C1=C(C)NC([S-])=C(C#N)C1
5360,[1*]C(=O)[C@H]1SC(=S)n2c1nc(=O)c1ccccc12
5361,[5*]N1CCC(C2=NN=CC2)CC1
5362,[15*][C@@H]1C[C@@H](C)[NH+](C)C[C@@H]1C
5363,[5*]N1CCc2c(F)cc(F)cc2C1
5364,[14*]c1nc(=S)c2c([nH]1)CC(C)(C)OC2
5365,[3*]OS(=O)(=O)c1ccc(F)cc1Cl
5366,[15*][C@H]1CCC[C@@]12NC(=O)NC2=O
5367,[13*][C@@H]1N=NC(=S)N1/N=C/C
5368,[7*]=C/C=N/NC(=O)CO
5369,[4*]CCCC[C@@H](C)O
5370,[15*][C@H]1CCC[C@@H]1N
5371,[14*]c1ncnc(N/N=C\c2cccnc2)n1
5372,[6*]C(=O)/C(=C(\N)[S-])[n+]1cccc(C)c1
5373,[1*]C(=O)CN1C(=O)CCCc2cc(N)ccc21
5374,[12*]S(=O)(=O)CC[NH3+]
5375,[14*]c1n[nH]c(N/N=C/c2cnn(C)c2)n1
5376,[15*]C12CN3CC(CN(C3)C1)C2=O
5377,[5*][NH+]1CCC[C@@H]1[C@H]1CCCN1
5378,[13*][C@H]1CC(=O)n2ncnc2S1
5379,[4*][C@@H](C)C(=O)NNC(=O)C(C)(C)C
5380,[14*]c1nc2sc(C)nn2c1[SH](=O)=O
5381,[16*]c1ccc2c(=O)c3c(=O)[nH]cnc3oc2c1
5382,[13*][C@H]1[NH2+]CC[C@]2(O)CCCC[C@@H]12
5383,[16*]c1ccc(/C(C)=N/N2CCNCC2)cc1
5384,[13*][C@H]1N[C@]2(C(=O)Nc3c(Cl)cccc32)[C@@H]2C(=O)NC(=O)[C@H]12
5385,[5*][NH+]1CCC[C@H](C2=NN=CC2)C1
5386,[14*]c1sccc1C#CCCO
5387,[15*][C@@]12CC[C@@](C)(c3nc(C#N)c(C#N)nc31)C2(C)C
5388,[5*]N1CCC2(CCOCC2)CC1
5389,[5*]N[C@H]1CCc2cc(Br)ccc21
5390,[5*]N1CCCC[C@H]1[C@H]1CCC[NH2+]1
5391,[5*]N1CCc2nc(N)c(C#N)cc2C1
5392,[5*]NC(=S)N/N=C1\C(=O)[C@@]2(C)CC[C@@H]1C2(C)C
5393,[13*][C@H]1[NH+]=c2ccc(F)cc2=C1C
5394,[14*]c1cncc(C)n1
5395,[16*]c1cccc([C@H]2C3=C(C[C@H](C)CC3=O)Nc3ncnn32)c1
5396,[9*]n1ccc(=S)c2ccccc21
5397,[5*]N/C=C\c1ccco1
5398,[13*][C@@H]1[NH2+]C[C@@H]1C
5399,[16*]c1c([N+](=O)[O-])ccc(C)c1[N+](=O)[O-]
5400,[8*]CC(CO)(CO)CCC
5401,[5*]N1CCC[C@@H]2C[NH+](C)CC[C@@H]21
5402,[16*]c1ccc([C@@H]2CC(O)=Nc3[nH]ncc32)cc1
5403,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cn(C)nc1C
5404,[7*]=Cc1cnc2ccc(C#N)cn12
5405,[16*]c1cc(Cl)c([O-])c(Cl)c1
