FID,SMILES,frequency,org_FID
9840,[14*]c1nc2n(n1)[C@H](c1ccc(Cl)cc1)C(C(N)=O)=C(C)N2,6,14879
9841,[5*]N1CCc2cccc(C)c2C1,6,14882
9842,[13*]C1(C)CCN(C)C(N)=N1,6,14883
9843,[13*][C@H]1C[C@@H](c2cccc(C)c2)n2ncnc2N1,6,14884
9844,[13*]C1COCO1,6,14885
9845,[7*]=C[C@@H]1CCC(=O)C1,6,14887
9846,[9*]n1ncc2c1NC(=O)CC2c1ccc(F)c(Br)c1,6,14888
9847,[16*]c1cc(S(=O)CC)cc2c(=O)c3ccccc3oc12,6,14889
9848,[9*]n1scc(C)c1=O,6,14893
9849,[14*]c1nc(C)nc2c1CNC2C,6,14894
9850,[8*][C@H](O)C(F)(F)F,6,14895
9851,[16*]c1csc2ncccc12,6,14896
9852,[5*]N1CCC(=O)c2cc(Cl)cc(F)c21,6,14897
9853,[16*]c1ccc2cnncc2c1,6,14900
9854,[8*]CN=CC1C(=O)CNC1=O,6,14901
9855,[14*]c1c(Br)ccn1S(=O)(=O)c1ccccc1,6,14903
9856,[1*]C(=O)C(C#N)=C1Nc2ccccc2N1,6,14904
9857,[15*]C1(C#N)CC(=O)C1,6,14906
9858,[4*]CCCN1C(=O)C2(OCCCO2)c2cc(Br)ccc21,6,14907
9859,[15*][C@H]1CC2CCC1C2,6,14908
9860,[13*]C1(C)CC2(OCC(C)CO2)C(C)C(C)N1O,6,14909
9861,[4*][C@@]1(C)CCC1(C)C,6,14910
9862,[14*]c1ncnc2c1CN(C)C2,6,14911
9863,[5*]N1CCN(/N=C\c2ccc(O)c(Br)c2)CC1,6,14912
9864,[4*][C@@]1(C)CCS(=O)(=O)C1,6,14913
9865,[12*]S(=O)(=O)c1c(F)cc(F)cc1Br,6,14914
9866,[10*]N1CCc2cccc(Cl)c2C1=O,6,14915
9867,[13*][C@H]1Cc2nc[nH]c2CN1C,6,14916
9868,[5*]N1CC(O)C(O)C1,6,14917
9869,[14*]c1nc(C)cn1S(=O)(=O)c1cccc(C)c1,6,14918
9870,[5*]N(C)C1=CC(=O)CCC1,6,14920
9871,[4*]CCCN1C(=O)C2(OCCO2)c2c(Cl)ccc(Cl)c21,6,14921
9872,[13*][C@]1(C)NC(=O)CC1=O,6,14922
9873,[16*]c1ccc(N=CC)cc1,6,14924
9874,[13*][C@]12C[C@@H]1CCN2,6,14926
9875,[14*]c1nc2c(sc3nc(C)cc(C)c32)c(=O)[nH]1,6,14928
9876,[14*]c1nc(N)c2ncn(C)c2n1,6,14930
9877,[16*]c1ccc2c(c1)NC[C@H](C)N2,6,14932
9878,[16*]c1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,6,14933
9879,[5*]N[C@H]1c2nc(Br)ccc2NC[C@@H]1C,6,14934
9880,[15*]C1(C2CCNC2)CC1,6,14935
9881,[5*]N1Cc2cccnc2C1C,6,14936
9882,[11*]SC(=S)N(C)C,6,14940
9883,[7*]=CC1CCC(C)C1=O,6,14941
9884,[8*]C(C)(C)C#C,6,14942
9885,[9*]n1cnc2cnc(C)cc21,6,14943
9886,[14*]c1nccc2c1CCCN2,6,14944
9887,[5*]N1C[C@H](C)[C@@H](N)c2ccncc21,6,14945
9888,[4*]C(C)Cl,6,14948
9889,[1*]C(=O)C1=C(N)CC1,6,14949
9890,[3*]OS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,6,14951
9891,[16*]c1cc(F)cc(F)c1Br,6,14952
9892,[15*][C@@H]1C(=O)Nc2c(c(C)nn2C)[C@H]1c1cccc(F)c1,6,14953
9893,[14*]c1[nH]c(=O)ccc1C#N,6,14954
9894,[16*]c1cc(O)cc2c1ccc1cc(O)ccc12,6,14955
9895,[14*]c1ncc2[nH]cc(Br)c2c1O,6,14956
9896,[16*]c1cnc(Cl)c2cccc(C)c12,6,14959
9897,[5*]N1CCN(N=Cc2cccc(C)c2)CC1,6,14961
9898,[7*]=C1C(=O)CC(C)(C)CC1=NCC(=O)O,6,14962
9899,[15*]C1CC(Cl)C1,6,14963
9900,[4*]C(C)(C)C(N)=S,6,14964
9901,[16*]c1cc(C)c(=O)n2c1CC(C)(C)C2,6,14965
9902,[14*]c1s[nH]c(=O)c1C(N)=NC(C)CO,6,14967
9903,[16*]c1cccc2oc(=O)sc12,6,14969
9904,[15*][C@H]1CC(=O)C2=C(C1)NC(=O)NC2,6,14972
9905,[3*]On1c(=O)[nH]c2ncccc21,6,14973
9906,[16*]c1cc2c(nc1C)NCCC2,6,14974
9907,[5*]N(C)C(N)=Nc1ccccc1,6,14975
9908,[13*]C1CC(c2ccc3c(c2)OCO3)=NN1S(C)(=O)=O,6,14976
9909,[5*]NC1=N[C@@H](C)CCS1,6,14978
9910,[14*]c1cc2cc(O)ccc2[nH]1,6,14979
9911,[16*]c1cccc(S(=O)(=O)n2nc(C)cc2C)c1,6,14980
9912,[16*]c1ccc2cn(C)nc2c1,6,14981
9913,[1*]C(=O)[C@@H]1CCc2ccccc21,6,14982
9914,[16*]c1cccc2c1CCN(C)C2,6,14985
9915,[5*]N1CCN(N=Cc2cccc(F)c2)CC1,6,14986
9916,[14*]c1nc(Br)cc2nc[nH]c12,6,14987
9917,[6*]C(=O)C1=C(N)OC2=C(C1)C(=O)CC(C)(C)C2,6,14988
9918,[14*]c1nc(Cl)cs1,6,14991
9919,[8*]CN1C(=O)[C@H]2CCCN2c2ccccc21,6,14992
9920,[10*]N1CC(Cl)C1=O,6,14993
9921,[7*]=Cc1c[nH]c2nc(C)ccc2c1=O,6,14994
9922,[5*]N1CC2CCC1C(N)C2,6,14996
9923,[7*]=CC1=CCNC=C1,6,14998
9924,[13*][C@H]1C[C@H](c2ccc(C)cc2)n2nc(N)nc2N1,6,15005
9925,[14*]c1cc2ccccc2c[n+]1CC=O,6,15006
9926,[14*]c1nc2sc3c(c2c(=O)[nH]1)CCC(C)C3,6,15007
9927,[14*]c1ncnc2c1ncn2N(C)CC,6,15008
9928,[15*]C1[C@@H]2CCNC[C@H]12,6,15009
9929,[16*]c1cc(F)c2c(c1)CCC(=O)N2C,6,15010
9930,[14*]c1csc(N/N=C\c2ccc(Cl)cc2)n1,6,15011
9931,[16*]c1ccc2c(c1)C(c1ccc([N+](=O)[O-])cc1)NCC2,6,15012
9932,[16*]c1ccnc(C2=CCNCC2)c1C#N,6,15013
9933,[16*]c1ccc2oc3c(S(=O)CC)cccc3c(=O)c2c1,6,15015
9934,[13*][C@H]1OC2(CCCCC2)O[C@@H]1C,6,15016
9935,[5*]N1CC(=O)Nc2ccccc2[C@@H]1c1ccccc1,6,15019
9936,[15*][C@@H]1CCCC=C1C,6,15020
9937,[1*]C(=O)C1=C[C@@H]2C=CC=C[C@@H]2OC1=O,6,15024
9938,[5*]N1Cc2cnc(C)nc2C1C,6,15025
9939,[5*]NC(=NC)N1CCC(C)CC1,6,15027
9940,[4*][C@H](C)C(=O)NN=C1CCC(C)CC1,6,15029
9941,[14*]c1nc2n(n1)[C@@H](c1ccc(Cl)cc1)CCN2,6,15030
9942,[16*]c1ccc2c(c1)CCN[C@@H]2c1c(F)cccc1Cl,6,15032
9943,[5*]NC(=S)N1C2CCC1CNC2,6,15033
9944,[4*]C1C(=O)c2cccc(C)c2C1=O,6,15034
9945,[13*]C1NCC/C(=N/NC(N)=S)C1C,6,15035
9946,[15*]C1C=CC2CCC1N2,6,15037
9947,[14*]c1ncc(Br)cc1F,6,15038
9948,[7*]=Cc1c(C)nc2sc(C)cn12,6,15039
9949,[15*][C@@H]1CCNC(=O)CC1,6,15040
9950,[1*]C(=O)C/C(C)=C(\N)N=C,6,15041
9951,[13*][C@H]1NCCC[C@H]1C,6,15042
9952,[16*]c1cccc2snc(N)c12,6,15044
9953,[16*]c1cccc([C@@]2(C(C)C)C(C#N)=C(N)Oc3n[nH]c(C)c32)c1,6,15045
9954,[13*][C@H]1NC[C@H]2CC[C@H]21,6,15047
9955,[5*]N1CCC2(CC1)N=C(C)C(c1cc(Cl)cc(Cl)c1)=N2,6,15048
9956,[5*]N1CCN(C2=NN=C(c3ccccc3)CS2)CC1,6,15049
9957,[5*]N1C[C@@H]2CCC[C@H](C1)C2=O,6,15051
9958,[16*]c1cc(F)c(F)c(F)c1C,6,15052
9959,[1*]C(=O)C(C)C(=O)O,6,15054
9960,[14*]c1cc(C)cn1S(=O)(=O)c1ccc(C)cc1,6,15055
9961,[14*]c1ccc2c(n1)C(C)(C)CCN2,6,15056
9962,[16*]c1ccc2cc(I)c3ccccc3c2c1,6,15057
9963,[13*][C@@H]1CC(=O)c2ccccc2S1,6,15058
9964,[5*]N/C=C1\C(=O)N(C)c2ccccc21,6,15060
9965,[1*]C(=O)NOC,6,15061
9966,[15*]C1CC(C)N=C1N,6,15062
9967,[7*]=Cc1csc(Br)c1,6,15063
9968,[7*]=CC(=O)N1CCC(c2cccs2)=N1,6,15064
9969,[16*]c1cnc2c(c1)CN(C)C2,6,15065
9970,[13*]C1(C)CCCCN1,6,15067
9971,[16*]c1ccc(C=NNC=O)cc1,6,15069
9972,[5*]N1CCc2ccc(Br)cc21,6,15070
9973,[5*]N1CC[C@H](S(=O)(=O)c2ccccc2Cl)C1,6,15072
9974,[16*]c1ccc2c(c1)[C@@H](c1c(F)cccc1Cl)NCC2,6,15073
9975,[16*]c1ccc(Cc2ccc(S(C)(=O)=O)c(Cl)c2)[nH]c1=O,6,15074
9976,[14*]c1nncn1/N=C\c1ccc(Cl)c(Cl)c1,6,15075
9977,[13*][C@H]1S/C(=C(/C#N)C(C)=O)NC1=O,6,15076
9978,[7*]=Cc1cccc(F)c1O,6,15077
9979,[7*]=C(c1ccc(S(C)(=O)=O)c(Cl)c1)c1cccc(=O)[nH]1,6,15079
9980,[13*][C@H]1S/C(=C(\C#N)C(C)=O)NC1=O,6,15080
9981,[8*]CC(C)(C)CC(F)(F)F,6,15081
9982,[16*]c1cc2c(cc1Cl)N(C)C(=O)CC2,6,15082
9983,[8*]CC(C(C)=O)C(C)=O,6,15086
9984,[13*]C1C(C(=O)C(Cl)(Cl)Cl)=CC(C=O)=CN1C,6,15088
9985,[16*]c1ccc(=N)n(C(=N)C(C)C)c1,6,15090
9986,[14*]c1nc(I)c(I)[nH]1,6,15091
9987,[14*]c1[nH]c2cc(Cl)ccc2[n+]1C,6,15093
9988,[7*]=C/C=C1\NC(=O)CS1,6,15094
9989,[15*]C1CCC2(CC1F)OCCO2,6,15095
9990,[15*]C1CC2(CCN(C(O)O)C2)C1,6,15096
9991,[14*]c1ncc([SH](=O)=O)[nH]1,6,15099
9992,[9*]n1c(C#N)c(Cl)[nH]c1=O,6,15100
9993,[15*]C1CC2(C1)CC(O)C2,6,15103
9994,[5*]N1CCC[C@H](C)CC1,6,15105
9995,[15*][C@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@@H]2c1cc(F)cc(F)c1,6,15107
9996,[14*]c1cc(C#N)cs1,6,15109
9997,[5*]N1Cc2ncnc(Cl)c2C1,6,15110
9998,[16*]c1c(NNC=O)oc(C)cc1=O,6,15114
9999,[14*]c1cc(C)c2ncccc2n1,6,15115
10000,[16*]c1ccc(Cl)cc1/C=N/n1cnnc1,6,15116
10001,[16*]c1c[nH]c2cc(Cl)ccc2c1=O,6,15117
10002,[12*]S(=O)(=O)c1cc([SH](=O)=O)c2c3c(cccc13)C(=O)N2,6,15118
10003,[9*]n1cc(S(=O)(=O)c2ccccc2)cn1,6,15120
10004,[14*]c1nnc2n1N=C(c1ccc(F)cc1)[C@H](C)S2,6,15122
10005,[14*]c1cc(NN=C(C)c2ccccc2)nc(C)n1,6,15124
10006,[16*]c1ccnc2c1CC(C)CN2C,6,15125
10007,[15*]C1CCCN(S(=O)(=O)N2CCNC(C)C2)C1,6,15126
10008,[15*]C1CCN(CN2C(=O)C(=O)c3cc(C)ccc32)CC1,6,15129
10009,[3*]OC1=CCNC=C1,6,15131
10010,[10*]N1C(=O)NC(=O)C(=CN(C)C)C1=O,6,15133
10011,[5*]N1CCc2ccccc2C1(C=O)c1ccccc1,6,15134
10012,[16*]c1cnc(Br)c(C)c1,6,15136
10013,[12*]S(=O)(=O)C1C(Cl)N=C2SC=CN21,6,15138
10014,[16*]c1ccc2c(c1)S(=O)(=O)N=C(CCC)N2,6,15139
10015,[5*]N1CCC(=NC)C(C)C1,6,15144
10016,[13*][C@H]1Cc2ccccc2CO1,6,15147
10017,[14*]c1cc2cncc(Cl)c2o1,6,15148
10018,[16*]c1ccc2cc(C)[n+](N)cc2c1,6,15149
10019,[16*]c1cc(F)ncc1F,6,15150
10020,[15*][C@H]1CCCC(C)(C)C1,6,15151
10021,[16*]c1cnc2c(c1)CC(C)CN2C,6,15152
10022,[16*]c1ccsc1S(N)(=O)=O,6,15153
10023,[16*]c1cnc2c(ccc(=O)n2C)c1,6,15154
10024,[14*]c1cn2cc(Cl)ncc2n1,6,15155
10025,[9*]n1ncc2c1NC(=O)C[C@@H]2c1ccccc1Br,6,15157
10026,[5*]N1CC(C)(C)c2nc(C)ccc21,6,15158
10027,[15*]C1(S(C)=O)CC1,6,15159
10028,[1*]C(=O)C(C)(O)C#C,6,15160
10029,[16*]c1ccc2c(C)c[nH]c2c1,6,15162
10030,[1*]C(=O)C(O)C(O)C=O,6,15164
10031,[16*]c1csc2ncn3cnnc3c12,6,15166
10032,[16*]c1cn(C)c2c(=O)n(C)c(=O)[nH]c12,6,15167
10033,[9*]n1c(=O)[nH]c2nc(C)nc(Cl)c21,6,15168
10034,[9*]n1ncc(C#N)c1N,6,15170
10035,[14*]c1nc(=O)c(C#N)c[nH]1,6,15172
10036,[10*]N1C(=O)NC2CC1(C)Oc1c(Br)cccc12,6,15173
10037,[16*]c1ccc2cccc3c2c1C(=O)C3,6,15175
10038,[5*]N1C(CC(C)C)=NS(=O)(=O)c2ccccc21,6,15176
10039,[9*]n1c(=O)ccc2c(Cl)ncnc21,6,15177
10040,[16*]c1ccc(/C=N/Nc2ccnc(C)n2)cc1,6,15179
10041,[9*]n1c(C)cc2c(c1=O)[C@H](c1ccccc1F)C(C#N)=C(N)O2,6,15180
10042,[14*]c1cc2c(cn1)NCCC2,6,15182
10043,[8*]CC(=O)NN=C1CCC(C)CC1,6,15185
10044,[13*][C@H]1CCC[C@@H](C)N1,6,15187
10045,[15*]C1CC2(CCCN2)C1,6,15188
10046,[16*]c1ccc2c(c1O)c(=O)oc1ccccc12,6,15189
10047,[7*]=Cc1cc2[nH]ccc2o1,6,15190
10048,[5*]N1CCCC(S)C1,6,15191
10049,[16*]c1c[nH+]c2c(C)cccc2c1,6,15192
10050,[13*][C@H]1CC(c2ccccc2)=NO1,6,15193
10051,[13*]C1N=C(N)SC(C)[C@H]1C,6,15194
10052,[13*]C1CCC(C)CO1,6,15195
10053,[16*]c1ccc(C)c2ccc3ccccc3c12,6,15197
10054,[6*]C(=O)n1cc(C2=CCN(C)CC2)c2cc(F)ccc21,6,15198
10055,[10*]N1C(=O)c2cccc3c(N)c(I)cc(c23)C1=O,6,15199
10056,[5*]N1C[C@H](C)Nc2ncccc21,6,15201
10057,[14*]c1ncc(C)c(Cl)n1,6,15202
10058,[5*]N1CNS(=O)(=O)c2cc(C)ccc21,6,15203
10059,[16*]c1cccc2c1ccc[n+]2O,6,15204
10060,[14*]c1cc2n(n1)C(C)(C)CNC2=O,6,15206
10061,[14*]c1cc2c(cn1)[C@@H](CCO)N([S@](=O)C(C)(C)C)C2,6,15207
10062,[14*]c1ncc(Br)n2ccnc12,6,15208
10063,[8*]C(C)CC(F)(F)F,6,15209
10064,[13*]C1CC(c2cccs2)=NN1C(=S)NC,6,15210
10065,[9*]n1c(C)[n+](CC)c2cc(Cl)c(Cl)cc21,6,15211
10066,[5*]N1C[C@H]2C[C@H](C1)c1cccc(=O)n1C2,6,15214
10067,[15*][C@H]1CNCC[C@@]12OC(=O)c1cc(F)c(F)cc12,6,15215
10068,[1*]C(=O)C1=C(C)OC(O)=C(C#N)C1,6,15216
10069,[5*]NC1c2cnccc2NC[C@@H]1C,6,15217
10070,[16*]c1ccc2oc3c(Cl)cccc3c(=O)c2c1,6,15218
10071,[13*]C1C=C(C=O)C=CN1,6,15219
10072,[7*]=Cc1cc(C)c2ccccc2[n+]1C,6,15221
10073,[15*]C1(N=C=O)CCCC1,6,15222
10074,[8*]CC[C@H](C)O,6,15223
10075,[16*]c1cc(C#N)c[nH]c1=O,6,15225
10076,[14*]c1nncn1/N=C/c1ccccc1F,6,15226
10077,[5*]N1CCCN2C(=O)CC[C@@]12C,6,15227
10078,[5*]N1CCC2(C1)CC2(C)C,6,15228
10079,[12*]S(=O)(=O)c1cncc(Cl)c1,6,15229
10080,[15*]C1(C)CNCC1=O,6,15230
10081,[3*]OC(O)N1CCC2(CCC2)C1,6,15231
10082,[15*][C@@H]1CCC2CCCCN2C1,6,15232
10083,[7*]=CC(=O)N=[N+]=[N-],6,15234
10084,[7*]=C1C(=O)CC(C)(C)CC1=NC,6,15237
10085,[15*][C@@H]1Cc2c(Cl)cc(Cl)cc2[C@@H]1O,6,15238
10086,[14*]c1ccc2n1CCC2(C)C(=O)O,6,15240
10087,[16*]c1cccc2c1Nc1ccccc1CC2,6,15241
10088,[4*]C(CC)(CC)CN,6,15243
10089,[15*]C1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,6,15244
10090,[8*]CC(=O)N1CCCC(=O)N1,6,15245
10091,[13*][C@@H]1C[C@@]2(CN1)NC(=O)NC2=O,6,15247
10092,[13*]C1C(=O)c2sccc2N(C)S1(=O)=O,6,15248
10093,[8*]CC(O)C#C,6,15250
10094,[13*][C@H]1CC(=O)N(C)c2ccccc2S1(=O)=O,6,15252
10095,[15*]C1(F)CCCCC1,6,15253
10096,[7*]=CC1(C)OCCO1,6,15254
10097,[10*]N1C(=O)N(C)C(=O)CC1N,6,15256
10098,[5*]N1c2ccc(Cl)cc2C2CNCCC21,6,15257
10099,[15*]C1CCOC1C(=C)C,6,15258
10100,[14*]c1cc2c(Br)cncc2[nH]1,6,15261
10101,[16*]c1csc2[nH]c(=O)n(C)c(=O)c12,6,15262
10102,[15*][C@@H]1C(=O)Nc2[nH]nc(C)c2[C@H]1c1ccccc1,6,15263
10103,[6*]C(=O)NNS(=O)(=O)c1cc2c3c(cccc3c1)C(=O)NC2=O,6,15264
10104,[7*]=CC1c2ccccc2CN2C(=O)OC[C@H]12,6,15265
10105,[16*]c1ccc2c(c1)CCNC2c1cc(C)c(C)cc1C,6,15266
10106,[5*]N1C[C@H](C)Nc2cccnc21,6,15267
10107,[13*][C@@H]1CC(F)CO1,6,15268
10108,[16*]c1cc2c(cc1Cl)n(C)c(=O)c(=O)n2C,6,15269
10109,[16*]c1ccc2c(c1)C[C@H](C)N2,6,15270
10110,[15*]C1CC(=O)CC1C#N,6,15271
10111,[9*]n1c(C)cc(C)c(S(=O)(=O)c2ccccc2C)c1=O,6,15272
10112,[15*]C1CN(O)CC1=O,6,15273
10113,[15*]C1COCOC1C,6,15274
10114,[13*]C1CNC(=O)C(=O)N1C,6,15275
10115,[15*][C@H]1CCCN[C@H]1C,6,15276
10116,[14*]c1nncn1/N=C\c1ccc(Cl)cc1,6,15277
10117,[15*][C@H]1CNC[C@@H]1C,6,15278
10118,[16*]c1c(C)cc(C2=NNC(=O)CC2C)c(F)c1C,6,15279
10119,[14*]c1nc2c(o1)CCN(C)C2,6,15280
10120,[14*]c1nc2nc(Cl)ccc2s1,6,15282
10121,[15*]C1C[C@@H]2CC[C@H]1C2,6,15284
10122,[14*]c1ccc2cccc(Cl)c2[nH+]1,6,15285
10123,[7*]=C1CC(=O)c2ccccc21,6,15287
10124,[13*][C@@H]1CNC(=O)CO1,6,15288
10125,[15*]C1CCCC(=NNC(N)=O)C1,6,15290
10126,[9*]n1c(=O)[nH]c2ccc(F)cc21,6,15291
10127,[5*]N1CCc2ccccc2C1c1ccc([N+](=O)[O-])cc1,6,15293
10128,[14*]c1c2ccccc2cc(C)[n+]1N,6,15294
10129,[5*]N1CCC2(CC1)N=C(SC)C(c1ccc(C)c(C)c1)=N2,6,15295
10130,[14*]c1nsc2cc(C)ccc12,6,15296
10131,[8*]C(Cl)C1=NCCCN1,6,15297
10132,[5*]N1CCN(N=Cc2cccnc2)CC1,6,15298
10133,[5*]N1C=CC=C(O)C1,6,15299
10134,[16*]c1cc(/C(C)=N/N2CCNCC2)ccc1O,6,15301
10135,[9*]n1ncc2c1NC(=O)C[C@H]2c1ccc(F)cc1Cl,6,15302
10136,[16*]c1ccc(C=NC)cc1,6,15303
10137,[14*]c1ocnc1F,6,15307
10138,[16*]c1ccc(C)c2c1NCCC2,6,15308
10139,[5*]N1CC=C(c2c(C)[nH]c3ccc(F)cc23)CC1,6,15309
10140,[4*]C1C=C(N)C(=O)O1,6,15311
10141,[1*]C(=O)CS(=O)(=O)C1CCCC1,6,15312
10142,[9*]n1c(C)cc2c(c1=O)[C@@H](c1ccccc1F)C(C#N)=C(N)O2,6,15313
10143,[14*]c1ccc2c(n1)NC[C@H](C)N2,6,15315
10144,[13*][C@@H]1[C@H]2CCC[C@H](CN1C)C2=O,6,15317
10145,[16*]c1cc(C(N)=S)ccc1F,6,15318
10146,[15*]C1(C)COC2(CC(C)N(O)C(C)C2C)OC1,6,15319
10147,[5*]N1Cc2cnc(C)c(C)c2C1,6,15321
10148,[16*]c1ccc2c(c1)NC(=O)c1cc(Br)ccc1O2,6,15324
10149,[1*]C(=O)C1=CN(C)CC(C(=O)C(Cl)(Cl)Cl)=C1,6,15326
10150,[5*]N1CCC(S(=O)(=O)c2ccccc2F)CC1,6,15327
10151,[14*]c1[nH]nc2c1[C@H](c1ccccc1Br)C(C#N)=C(N)O2,6,15330
10152,[12*]S(=O)(=O)c1ccc(Br)cc1Br,6,15331
10153,[5*]NC1=NN=C(c2ccc(Br)cc2)CS1,6,15332
10154,[12*]S(=O)(=O)c1cccc(F)c1F,6,15333
10155,[16*]c1cc(F)cc2c1OCC2,6,15334
10156,[13*][C@H]1Cc2ccccc2N1,6,15336
10157,[13*][C@H]1CCN=C(N)S1,6,15337
10158,[7*]=Cc1c(O)ccc(Br)c1Br,6,15338
10159,[9*]n1c(=O)[nH]nc(C)c1=O,6,15339
10160,[16*]c1ccc2nc(C)oc(=O)c2c1,6,15340
10161,[14*]c1cc2cc(Br)ccc2c(=O)o1,6,15341
10162,[5*]NC1CC(C)(C)Oc2cc(C)ccc21,6,15342
10163,[5*]N1CCOc2c(Cl)cccc21,6,15344
10164,[14*]c1[nH]c(=O)n(C)c1C=O,6,15345
10165,[16*]c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6,15346
10166,[16*]c1cc(Cl)ccc1S(C)(=O)=O,6,15347
10167,[10*]N1C(=O)c2ccccc2C1=Nc1ccccc1,6,15348
10168,[16*]c1cc(S(=O)CC)c2oc3ccccc3c(=O)c2c1,6,15349
10169,[14*]c1nccc2c1[C@@H](CCO)N([S@](=O)C(C)(C)C)C2,6,15350
10170,[9*]n1cc(C=O)n(C)c1=O,6,15351
10171,[10*]N1CCOc2ccc(Br)cc2C1=O,6,15352
10172,[16*]c1cc[n+]([O-])c(C)c1,6,15353
10173,[14*]c1[nH]nc2c1[C@H](c1c(F)cccc1F)C(C#N)=C(N)O2,6,15355
10174,[1*]C(=O)C[n+]1c(N)sc2ccccc21,6,15357
10175,[15*]C1(C)C(=O)CNC1=O,6,15358
10176,[7*]=CC1CN=C2SC=CN21,6,15360
10177,[16*]c1ccc2c(c1)Oc1ccccc1C(=O)N2,6,15361
10178,[13*]C1(C)Oc2ccc(Cl)cc2NC1=O,6,15362
10179,[16*]c1ccc2c(c1)N(C)C(=O)C2(C)C,6,15364
10180,[4*][C@@H](C)CCO,6,15365
10181,[1*]C(=O)C[NH3+],6,15366
10182,[15*]C1C=C(C(C)(C)C)C(=O)CC1,6,15367
10183,[5*]NC(=S)N/N=C1/CCCC[C@@H]1C,6,15368
10184,[13*]C1SC(=C)N(C)C1=O,6,15369
10185,[12*]S(=O)(=O)c1ccc2c(c1)NC(=O)C1CCCN21,6,15370
10186,[13*]C1NC(=O)OC1(C)C,6,15371
10187,[16*]c1cnc2nc(Cl)ccc2c1,6,15372
10188,[14*]c1nncn1/N=C\c1cccc(C)c1,6,15373
10189,[13*][C@H]1C[C@H](c2ccccc2C)n2nc(N)nc2N1,6,15374
10190,[8*]CC[n+]1ccon1,6,15375
10191,[16*]c1ccc([N+](=O)[O-])c(C#N)c1,6,15376
10192,[8*]CS(=O)[O-],6,15378
10193,[9*]n1ncc2c(=O)[nH]c(Cl)nc21,6,15379
10194,[7*]=C(C#N)C(=O)C(C)(C)C,6,15380
10195,[9*]n1cccc(C)c1=O,6,15381
10196,[13*][C@H]1NCC[C@@H]1S(=O)(=O)c1ccccc1,6,15383
10197,[7*]=Cc1c(C)noc1C,6,15384
10198,[13*][C@H]1CC(=O)N1,6,15389
10199,[14*]c1[nH]c2cc([N+](=O)[O-])ccc2[nH+]1,6,15391
10200,[16*]c1c(F)cc(N)cc1F,6,15394
10201,[16*]c1cc2c(nc1Br)C(C)(C)CN2,6,15396
10202,[16*]c1ccc([SH](=O)=O)c(C#N)c1,6,15398
10203,[16*]c1ccc2c(c1)C(c1ccc(O)cc1)NCC2,6,15399
10204,[15*]C1C(=O)Nc2c(c(C)nn2C)C1c1cccc(F)c1,6,15400
10205,[16*]c1cc[nH]c(=O)c1Br,6,15401
10206,[1*]C(=O)C[C@@H]1CSc2nc3c(c(=O)n21)CCCC3,6,15404
10207,[4*]CC(N)CC1Cc2ccccc21,6,15406
10208,[16*]c1cnn2c1C(CN)CCC2,6,15407
10209,[16*]c1cccc2c1-c1ccccc1C2,6,15408
10210,[13*][C@@H]1C(=O)N(C)C(=O)N1C,6,15410
10211,[5*]NC1=NS(=O)(=O)c2cc(F)ccc2N1,6,15412
10212,[14*]c1nc2n(n1)[C@H](c1ccc(Cl)cc1)CCN2,6,15414
10213,[5*]N1C=CC=C(Cl)C1,6,15416
10214,[5*]N1CCCc2ncc(N)cc21,6,15417
10215,[15*]C1(N)CCC(C)CC1,6,15418
10216,[16*]c1ccc2c(c1)[C@H](c1ccccc1O)NCC2,6,15419
10217,[12*]S(=O)(=O)c1ccc2c(=O)[nH][nH]c(=O)c2c1,6,15422
10218,[16*]c1c(C#N)cnc2cnccc12,6,15423
10219,[14*]c1nc(C)c(C)c2c1CNC2,6,15425
10220,[7*]=C1C(=O)CCC1C#N,6,15426
10221,[1*]C(=O)C[C@H]1CSc2nc3c(c(=O)n21)CCCC3,6,15427
10222,[1*]C(=O)CCC(=O)NN=C1CC(=O)CC(C)(C)C1,6,15430
10223,[12*]S(=O)(=O)c1cccc2ncccc12,6,15432
10224,[5*]N1Cc2nn(C)cc2C(C)C1,6,15433
10225,[13*][C@H]1CCC(N)=N1,6,15434
10226,[5*]N1C(C)(C)CC(=NO)CC1(C)C,6,15435
10227,[5*]NCC=C,6,15436
10228,[14*]c1csc(N(C)/N=C/c2ccccc2)n1,6,15437
10229,[5*]NC=C1CCNCC1,6,15438
10230,[16*]c1c[nH+]c2ccccc2c1C,6,15439
10231,[14*]c1noc2ncc([SH](=O)=O)cc12,6,15442
10232,[5*]NC1=NS(=O)(=O)c2ccc(F)cc2N1,6,15443
10233,[7*]=C[C@@H]1CCCN1,6,15445
10234,[16*]c1ccc2c(C)nsc2c1,6,15446
10235,[13*][C@]1(C)Cc2c(C#N)csc2CO1,6,15447
10236,[6*]C(=O)NNC(=S)NC,6,15448
10237,[9*]n1nc2c(c1N)[C@H](C)NCC2,6,15449
10238,[4*]C(C)C(=O)NN=C1CCNCC1,6,15450
10239,[7*]=C(C(=O)C(F)(F)F)[n+]1ccc2ccccc2c1,6,15452
